id_aluna,dt_feed,age_a,motivo_n_dirige,dif_area,tot_aulas,id_inst,nota_inst,nota_escola,feed,nota
f5dadb64,2025-06-29,37,Trânsito intenso / Agressividade,Dirigir em rodovias,5,Giovana Cordeiro,3.0,4.0,Negativo,
fe94fcd0,2023-03-31,30,Trânsito intenso / Agressividade,Manobras em geral (Ré),15,Maria Eduarda,4.0,4.0,Positivo,Recomendo a Maria Eduarda para qualquer pessoa que tenha pânico de dirigir.
6cc4c36b,2025-08-18,41,Insegurança em rodovias/velocidade,Manobras em geral (Ré),10,Fatima Reis,3.0,4.0,Negativo,"A didática da Fatima Reis era confusa, ela falava muito rápido."
73f02842,2023-05-24,40,Medo de ladeiras/subidas,Manobras em geral (Ré),13,Maria Eduarda,5.0,4.0,Positivo,"Valeu o investimento, hoje tenho minha independência."
9dd57a0c,2023-03-25,45,Medo de errar e ser julgada,Controle de embreagem (Subidas),18,Aline dos Santos,4.0,5.0,Positivo,A instrutora Aline dos Santos foi incrível! Super paciente e me devolveu a confiança.
8c49d401,2024-04-15,30,Medo de ladeiras/subidas,Estacionar (Baliza/Vaga de shopping),14,Maria Eduarda,4.0,4.0,Positivo,Aprendi a dirigir em rodovia e hoje viajo sozinha. Gratidão à Maria Eduarda.
e6187ae9,2024-07-11,54,Medo de errar e ser julgada,Dirigir em rodovias,17,Maria Eduarda,5.0,,Positivo,
b0f3b245,2023-02-06,52,Trauma (acidente anterior),Dirigir em rodovias,3,Fatima Reis,2.0,4.0,Negativo,"Ela não teve paciência com meu trauma, só queria que eu acelerasse."
5d60b72d,2023-04-21,44,Trauma (acidente anterior),Dirigir à noite / Chuva,15,Giovana Cordeiro,5.0,5.0,Positivo,A flexibilidade de horários da escola me ajudou muito.
a684134c,2025-01-23,28,Medo de errar e ser julgada,Estacionar (Baliza/Vaga de shopping),7,Fatima Reis,3.0,3.0,Negativo,A escola nunca atende o telefone. Difícil conseguir contato.
f939573a,2024-11-16,26,Medo de ladeiras/subidas,Dirigir em rodovias,8,Sueli Lopes,4.0,4.0,Positivo,
f67ad29b,2025-02-06,26,Medo de ladeiras/subidas,Estacionar (Baliza/Vaga de shopping),8,Aline dos Santos,4.0,4.0,Positivo,"O atendimento da escola foi ótimo, e as aulas com a Aline dos Santos foram perfeitas."
85a36ea4,2023-03-14,27,Insegurança em rodovias/velocidade,Dirigir à noite / Chuva,10,Giovana Cordeiro,5.0,5.0,Positivo,Excelente didática. Agora consigo estacionar e andar no trânsito sem ansiedade.
4c2b331f,2025-09-02,48,Falta de prática (anos sem dirigir),Dirigir em rodovias,19,Aline dos Santos,4.0,4.0,Positivo,
4e3ab51b,2023-04-08,32,Medo de errar e ser julgada,Dirigir em rodovias,13,Sueli Lopes,4.0,5.0,Positivo,Fiz a aula no meu próprio carro e foi ótimo para eu pegar confiança nele.
7cdfa8f9,2024-06-06,24,Medo de errar e ser julgada,Dirigir em rodovias,8,Aline dos Santos,5.0,5.0,Positivo,A flexibilidade de horários da escola me ajudou muito.
24128be2,2024-07-14,39,Medo de errar e ser julgada,Manobras em geral (Ré),9,Fatima Reis,,5.0,,Ela entendeu exatamente meu medo (ladeiras) e focou nisso até eu me sentir segura.
f43bf4ca,2025-02-21,38,Falta de prática (anos sem dirigir),Dirigir à noite / Chuva,14,Aline dos Santos,4.0,4.0,Positivo,Aprendi a dirigir em rodovia e hoje viajo sozinha. Gratidão à Aline dos Santos.
226a25c6,2024-05-29,27,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),19,Giovana Cordeiro,5.0,5.0,Positivo,"A instrutora Giovana Cordeiro é calma, simpática e passa muita tranquilidade."
f949557f,2023-03-14,37,Falta de prática (anos sem dirigir),Estacionar (Baliza/Vaga de shopping),16,Sueli Lopes,5.0,4.0,Positivo,Finalmente fiz minha rota para o trabalho. Obrigada Sueli Lopes por toda a paciência!
2bbdde49,2024-09-06,48,Ansiedade geral / Pânico,Controle de embreagem (Subidas),18,Sueli Lopes,4.0,4.0,Positivo,"A comunicação com a escola é fácil, respondem rápido no WhatsApp."
fefa05a8,2025-07-14,31,Falta de prática (anos sem dirigir),Dirigir em rodovias,9,Fatima Reis,3.0,4.0,Negativo,"Ela não teve paciência com meu trauma, só queria que eu acelerasse."
0341058f,2023-09-18,31,Insegurança em rodovias/velocidade,Controle de embreagem (Subidas),5,Fatima Reis,2.0,4.0,Negativo,O carro fedia a cigarro.
6102333b,2023-07-07,46,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),19,Giovana Cordeiro,,4.0,,"Didática excelente da Giovana Cordeiro, me senti segura desde a primeira aula."
c79e0b1a,2025-01-08,50,Medo de errar e ser julgada,Manobras em geral (Ré),18,Aline dos Santos,5.0,4.0,Positivo,A instrutora Aline dos Santos me deu dicas que vou levar para a vida.
bd780cd0,2023-06-07,37,Trauma (acidente anterior),Dirigir em rodovias,20,Fatima Reis,4.0,4.0,Positivo,"Aulas focadas no que eu realmente precisava, sem enrolação."
ce567d4b,2023-04-29,22,Insegurança em rodovias/velocidade,Dirigir em rodovias,17,Maria Eduarda,5.0,5.0,Positivo,Ela me ensinou a dirigir na chuva e à noite. Estou pronta!
21f6e10a,2023-04-09,41,Trauma (acidente anterior),Manobras em geral (Ré),15,Giovana Cordeiro,5.0,5.0,Positivo,
1d36b541,2023-04-11,24,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),16,Maria Eduarda,5.0,5.0,Positivo,
c518444a,2023-07-01,53,Medo de ladeiras/subidas,Controle de embreagem (Subidas),9,Sueli Lopes,4.0,4.0,Positivo,"O carro da aula era novo, limpo e muito fácil de dirigir."
2ec1b47e,2025-09-01,23,Trauma (acidente anterior),Trânsito intenso (Mudar de faixa),9,Aline dos Santos,5.0,4.0,Positivo,Finalmente fiz minha rota para o trabalho. Obrigada Aline dos Santos por toda a paciência!
b272d77e,2025-06-30,36,Ansiedade geral / Pânico,Estacionar (Baliza/Vaga de shopping),18,Aline dos Santos,5.0,5.0,Positivo,
6c766c04,2024-01-30,46,Falta de prática (anos sem dirigir),Dirigir à noite / Chuva,15,Giovana Cordeiro,4.0,,Positivo,Ela entendeu exatamente meu medo (ladeiras) e focou nisso até eu me sentir segura.
ac186a17,2024-03-26,39,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),10,Fatima Reis,1.0,3.0,Negativo,O carro fedia a cigarro.
8d35db4e,2023-07-07,43,Medo de ladeiras/subidas,Controle de embreagem (Subidas),9,Maria Eduarda,4.0,4.0,Positivo,A instrutora Maria Eduarda tem uma energia ótima e tornou as aulas leves e divertidas.
62310264,2024-08-25,24,Insegurança em rodovias/velocidade,Manobras em geral (Ré),19,Maria Eduarda,4.0,4.0,Positivo,Ela foi muito profissional ao lidar com minha crise de ansiedade na primeira aula.
2969b38e,2025-07-02,26,Trânsito intenso / Agressividade,Dirigir à noite / Chuva,16,Giovana Cordeiro,4.0,4.0,Positivo,"A Giovana Cordeiro não gritou, não foi irônica. Foi 100% apoio."
7240c405,2023-12-17,52,Medo de errar e ser julgada,Dirigir em rodovias,8,Aline dos Santos,5.0,,Positivo,Excelente didática. Agora consigo estacionar e andar no trânsito sem ansiedade.
dad97103,2024-12-30,29,Trauma (acidente anterior),Manobras em geral (Ré),14,Sueli Lopes,4.0,4.0,Positivo,A Sueli Lopes me ensinou 'macetes' de estacionamento que nenhuma autoescola ensina.
ceed50a4,2024-06-07,35,Falta de prática (anos sem dirigir),Estacionar (Baliza/Vaga de shopping),9,Giovana Cordeiro,4.0,5.0,Positivo,Recomendo a Giovana Cordeiro para qualquer pessoa que tenha pânico de dirigir.
de4c1c9a,2023-09-22,34,Ansiedade geral / Pânico,Manobras em geral (Ré),18,Sueli Lopes,5.0,4.0,Positivo,"Aulas focadas no que eu realmente precisava, sem enrolação."
e949d47c,2024-07-01,46,Trânsito intenso / Agressividade,Controle de embreagem (Subidas),12,Aline dos Santos,5.0,4.0,Positivo,O método de ensino é progressivo e respeita o limite da aluna.
d110839f,2025-09-29,52,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),4,Fatima Reis,2.0,2.0,Negativo,O carro falhou duas vezes na subida. Fiquei mais nervosa do que já estava.
eb7c2bbe,2025-04-20,46,Trauma (acidente anterior),Dirigir à noite / Chuva,9,Maria Eduarda,5.0,5.0,Positivo,
7ada01a6,2023-12-21,22,Trauma (acidente anterior),Controle de embreagem (Subidas),10,Sueli Lopes,3.0,4.0,Negativo,
b0e2bcbf,2023-04-29,23,Insegurança em rodovias/velocidade,Trânsito intenso (Mudar de faixa),8,Aline dos Santos,4.0,5.0,Positivo,Fiz a aula no meu próprio carro e foi ótimo para eu pegar confiança nele.
6506dbe0,2025-05-27,41,Medo de errar e ser julgada,Controle de embreagem (Subidas),8,Maria Eduarda,4.0,5.0,Positivo,A instrutora Maria Eduarda me deu dicas que vou levar para a vida.
c4ee79b1,2023-09-08,46,Medo de ladeiras/subidas,Dirigir à noite / Chuva,10,Maria Eduarda,4.0,4.0,Positivo,Recomendo a Maria Eduarda para qualquer pessoa que tenha pânico de dirigir.
47ced9d0,2024-03-20,55,Ansiedade geral / Pânico,Manobras em geral (Ré),12,Aline dos Santos,4.0,,Positivo,Excelente didática. Agora consigo estacionar e andar no trânsito sem ansiedade.
5f5d42b5,2023-10-14,39,Falta de prática (anos sem dirigir),Dirigir em rodovias,8,Aline dos Santos,,4.0,,
50c0abf2,2023-09-18,39,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),9,Giovana Cordeiro,5.0,,Positivo,
da4bd2e5,2024-03-26,43,Trauma (acidente anterior),Dirigir à noite / Chuva,10,Fatima Reis,2.0,,Negativo,"A didática da Fatima Reis era confusa, ela falava muito rápido."
c6627d48,2024-07-23,46,Ansiedade geral / Pânico,Controle de embreagem (Subidas),11,Maria Eduarda,5.0,5.0,Positivo,Consegui vencer meu trauma. A Maria Eduarda foi fundamental nesse processo.
983057b0,2023-04-04,38,Ansiedade geral / Pânico,Dirigir à noite / Chuva,19,Giovana Cordeiro,5.0,5.0,Positivo,"O atendimento da escola foi ótimo, e as aulas com a Giovana Cordeiro foram perfeitas."
d901fcd5,2025-10-25,51,Medo de errar e ser julgada,Manobras em geral (Ré),14,Sueli Lopes,5.0,5.0,Positivo,
dce772b7,2025-04-02,29,Insegurança em rodovias/velocidade,Controle de embreagem (Subidas),9,Giovana Cordeiro,3.0,,Negativo,"A instrutora Giovana Cordeiro criticou como eu segurava o volante o tempo todo, de forma grosseira."
9263ac27,2025-03-09,37,Ansiedade geral / Pânico,Dirigir em rodovias,8,Aline dos Santos,5.0,5.0,Positivo,A Aline dos Santos me ensinou 'macetes' de estacionamento que nenhuma autoescola ensina.
8fc37aee,2024-12-02,41,Medo de errar e ser julgada,Dirigir à noite / Chuva,8,Aline dos Santos,5.0,5.0,Positivo,Fiz a aula no meu próprio carro e foi ótimo para eu pegar confiança nele.
23d23df5,2023-09-24,48,Trauma (acidente anterior),Dirigir em rodovias,10,Sueli Lopes,5.0,5.0,Positivo,Consegui vencer meu trauma. A Sueli Lopes foi fundamental nesse processo.
e1269292,2025-02-15,37,Trânsito intenso / Agressividade,Dirigir em rodovias,9,Giovana Cordeiro,5.0,4.0,Positivo,A flexibilidade de horários da escola me ajudou muito.
39b931e0,2023-11-02,23,Ansiedade geral / Pânico,Dirigir à noite / Chuva,10,Fatima Reis,2.0,,Negativo,Não senti segurança no método da Fatima Reis. Muito fraco.
46dd6bc1,2024-07-30,55,Ansiedade geral / Pânico,Dirigir à noite / Chuva,3,Fatima Reis,2.0,,Negativo,Não gostei da abordagem. Parecia que ela estava com pressa para terminar a aula.
9f03b676,2024-03-08,44,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),8,Maria Eduarda,4.0,4.0,Positivo,Ela me ensinou a dirigir na chuva e à noite. Estou pronta!
81ac57b8,2025-04-01,30,Falta de prática (anos sem dirigir),Controle de embreagem (Subidas),14,Sueli Lopes,4.0,4.0,Positivo,Perdi totalmente o medo de dirigir graças à escola. Recomendo muito!
b29a8f5b,2025-07-29,24,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),20,Maria Eduarda,5.0,4.0,Positivo,"A instrutora Maria Eduarda é calma, simpática e passa muita tranquilidade."
bbd8c855,2024-12-16,53,Falta de prática (anos sem dirigir),Controle de embreagem (Subidas),17,Sueli Lopes,5.0,5.0,Positivo,O método de ensino é progressivo e respeita o limite da aluna.
8042c0ee,2024-01-08,37,Medo de errar e ser julgada,Dirigir à noite / Chuva,15,Giovana Cordeiro,,,,"Didática excelente da Giovana Cordeiro, me senti segura desde a primeira aula."
a247c335,2025-01-21,42,Medo de ladeiras/subidas,Manobras em geral (Ré),13,Giovana Cordeiro,5.0,4.0,Positivo,Ela me ensinou a dirigir na chuva e à noite. Estou pronta!
33e38b22,2024-06-22,39,Ansiedade geral / Pânico,Manobras em geral (Ré),17,Sueli Lopes,5.0,5.0,Positivo,"A instrutora Sueli Lopes é calma, simpática e passa muita tranquilidade."
2d194c32,2024-01-06,43,Medo de errar e ser julgada,Estacionar (Baliza/Vaga de shopping),11,Maria Eduarda,5.0,4.0,Positivo,"A instrutora Maria Eduarda é calma, simpática e passa muita tranquilidade."
a579cdd5,2024-11-01,50,Trânsito intenso / Agressividade,Trânsito intenso (Mudar de faixa),8,Fatima Reis,5.0,4.0,Positivo,"O carro da aula era novo, limpo e muito fácil de dirigir."
f4cbd203,2024-09-08,49,Medo de errar e ser julgada,Estacionar (Baliza/Vaga de shopping),4,Giovana Cordeiro,3.0,4.0,Negativo,"A instrutora Giovana Cordeiro criticou como eu segurava o volante o tempo todo, de forma grosseira."
94ba6903,2023-09-01,45,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),19,Giovana Cordeiro,4.0,5.0,Positivo,"Didática excelente da Giovana Cordeiro, me senti segura desde a primeira aula."
601beb25,2023-10-04,48,Falta de prática (anos sem dirigir),Estacionar (Baliza/Vaga de shopping),5,Fatima Reis,1.0,4.0,Negativo,"A Fatima Reis é boa, mas a escola é desorganizada para marcar as aulas."
05a8d7b3,2024-12-17,49,Ansiedade geral / Pânico,Controle de embreagem (Subidas),17,Sueli Lopes,5.0,4.0,Positivo,Excelente didática. Agora consigo estacionar e andar no trânsito sem ansiedade.
43e4d6be,2025-03-18,34,Medo de errar e ser julgada,Trânsito intenso (Mudar de faixa),18,Aline dos Santos,4.0,5.0,Positivo,A instrutora Aline dos Santos tem uma energia ótima e tornou as aulas leves e divertidas.
089aa6c8,2023-10-18,41,Trauma (acidente anterior),Controle de embreagem (Subidas),11,Sueli Lopes,,4.0,,"Valeu o investimento, hoje tenho minha independência."
17693ce8,2023-05-21,24,Falta de prática (anos sem dirigir),Estacionar (Baliza/Vaga de shopping),16,Sueli Lopes,5.0,5.0,Positivo,A instrutora Sueli Lopes foi incrível! Super paciente e me devolveu a confiança.
0ce265da,2023-07-08,51,Trauma (acidente anterior),Estacionar (Baliza/Vaga de shopping),9,Fatima Reis,3.0,3.0,Negativo,O preço é muito alto pelo que oferece. A aula atrasou 15 minutos.
5aad057d,2024-04-01,37,Medo de ladeiras/subidas,Estacionar (Baliza/Vaga de shopping),16,Aline dos Santos,4.0,4.0,Positivo,"A Aline dos Santos não gritou, não foi irônica. Foi 100% apoio."
db3d52fe,2025-10-24,36,Medo de errar e ser julgada,Trânsito intenso (Mudar de faixa),15,Sueli Lopes,4.0,,Positivo,Ela me ensinou a dirigir na chuva e à noite. Estou pronta!
217f989f,2025-07-07,47,Trauma (acidente anterior),Estacionar (Baliza/Vaga de shopping),7,Fatima Reis,2.0,2.0,Negativo,O preço é muito alto pelo que oferece. A aula atrasou 15 minutos.
e9d32be6,2023-09-14,29,Trauma (acidente anterior),Controle de embreagem (Subidas),10,Maria Eduarda,5.0,4.0,Positivo,Ela foi muito profissional ao lidar com minha crise de ansiedade na primeira aula.
323cff64,2023-06-11,35,Ansiedade geral / Pânico,Manobras em geral (Ré),20,Aline dos Santos,,5.0,,Finalmente fiz minha rota para o trabalho. Obrigada Aline dos Santos por toda a paciência!
ba7302d7,2025-04-14,27,Trânsito intenso / Agressividade,Estacionar (Baliza/Vaga de shopping),13,Sueli Lopes,5.0,5.0,Positivo,"Aulas focadas no que eu realmente precisava, sem enrolação."
ad3fadbc,2025-06-28,30,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),19,Aline dos Santos,4.0,4.0,Positivo,
e4d30ba4,2023-11-27,32,Trauma (acidente anterior),Dirigir em rodovias,10,Aline dos Santos,,5.0,,
ae6b326f,2025-03-27,47,Trauma (acidente anterior),Estacionar (Baliza/Vaga de shopping),14,Maria Eduarda,5.0,5.0,Positivo,
b5942345,2025-01-05,55,Medo de ladeiras/subidas,Manobras em geral (Ré),13,Sueli Lopes,,4.0,,
e1625d63,2025-06-26,42,Trauma (acidente anterior),Dirigir em rodovias,15,Fatima Reis,4.0,5.0,Positivo,A flexibilidade de horários da escola me ajudou muito.
40612514,2024-04-25,40,Falta de prática (anos sem dirigir),Manobras em geral (Ré),5,Maria Eduarda,2.0,2.0,Negativo,
db800c16,2024-05-13,45,Trânsito intenso / Agressividade,Controle de embreagem (Subidas),20,Aline dos Santos,5.0,,Positivo,"Aulas focadas no que eu realmente precisava, sem enrolação."
ffd6ddcd,2024-02-03,29,Trânsito intenso / Agressividade,Dirigir à noite / Chuva,11,Sueli Lopes,4.0,4.0,Positivo,"A comunicação com a escola é fácil, respondem rápido no WhatsApp."
cd6a72d7,2023-06-30,23,Medo de errar e ser julgada,Controle de embreagem (Subidas),6,Fatima Reis,1.0,,Negativo,"A instrutora Fatima Reis criticou como eu segurava o volante o tempo todo, de forma grosseira."
1007dd3d,2023-05-02,55,Falta de prática (anos sem dirigir),Dirigir à noite / Chuva,20,Maria Eduarda,5.0,4.0,Positivo,Agora sim me sinto habilitada de verdade! Obrigada Maria Eduarda!
de9fae1e,2024-01-13,46,Trauma (acidente anterior),Dirigir à noite / Chuva,20,Aline dos Santos,4.0,5.0,Positivo,"A Aline dos Santos não gritou, não foi irônica. Foi 100% apoio."
e1bc2165,2025-09-28,26,Falta de prática (anos sem dirigir),Trânsito intenso (Mudar de faixa),12,Sueli Lopes,4.0,4.0,Positivo,Agora sim me sinto habilitada de verdade! Obrigada Sueli Lopes!
d6680c9d,2023-11-24,55,Ansiedade geral / Pânico,Controle de embreagem (Subidas),11,Giovana Cordeiro,,5.0,,"Achei que nunca mais ia dirigir, mas o método da Giovana Cordeiro funciona. Estou feliz!"
7183e121,2024-01-06,43,Trauma (acidente anterior),Estacionar (Baliza/Vaga de shopping),11,Giovana Cordeiro,4.0,4.0,Positivo,"A Giovana Cordeiro não gritou, não foi irônica. Foi 100% apoio."
4ba224f2,2025-07-25,47,Medo de ladeiras/subidas,Dirigir em rodovias,10,Maria Eduarda,4.0,4.0,Positivo,A instrutora Maria Eduarda me deu dicas que vou levar para a vida.
628cf3e9,2025-07-09,24,Medo de errar e ser julgada,Estacionar (Baliza/Vaga de shopping),20,Aline dos Santos,4.0,5.0,Positivo,"Desde a recepção até a instrutora, todos na escola são muito atenciosos."
e3d65944,2025-08-07,25,Medo de ladeiras/subidas,Dirigir à noite / Chuva,19,Giovana Cordeiro,4.0,,Positivo,
82c98ce9,2024-03-13,55,Insegurança em rodovias/velocidade,Trânsito intenso (Mudar de faixa),19,Fatima Reis,4.0,5.0,Positivo,"Desde a recepção até a instrutora, todos na escola são muito atenciosos."
9aa9f444,2024-07-06,54,Ansiedade geral / Pânico,Manobras em geral (Ré),9,Sueli Lopes,5.0,5.0,Positivo,"Desde a recepção até a instrutora, todos na escola são muito atenciosos."
4b34bf43,2025-01-16,41,Medo de errar e ser julgada,Dirigir em rodovias,7,Sueli Lopes,3.0,3.0,Negativo,A Sueli Lopes falava muito da vida pessoal dela e pouco sobre direção.
091946e3,2023-04-09,44,Ansiedade geral / Pânico,Trânsito intenso (Mudar de faixa),13,Sueli Lopes,4.0,5.0,Positivo,"Valeu o investimento, hoje tenho minha independência."
51c259d5,2024-04-25,24,Falta de prática (anos sem dirigir),Controle de embreagem (Subidas),19,Maria Eduarda,,4.0,,"Muito profissional, pontual e paciente. Valeu cada centavo."
c6c161c7,2023-09-18,31,Trauma (acidente anterior),Dirigir em rodovias,7,Sueli Lopes,3.0,2.0,Negativo,"A didática da Sueli Lopes era confusa, ela falava muito rápido."
a4f15f15,2025-08-17,52,Medo de ladeiras/subidas,Trânsito intenso (Mudar de faixa),9,Fatima Reis,1.0,3.0,Negativo,"O ar-condicionado do carro estava quebrado, foi horrível dirigir no calor."
